,TEAM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,HOME,GAME-ID
2073,Memphis Grizzlies,43,94,45.7,4,11,36.4,20,24,83.3,16,28,44,26,8,6,8,19,110,4,1,1038
2074,Sacramento Kings,39,86,45.3,8,28,28.6,9,17,52.9,10,26,36,24,5,10,14,26,95,-6,0,1039
2075,Denver Nuggets,37,85,43.5,4,14,28.6,23,32,71.9,13,33,46,25,8,7,15,19,101,6,1,1039
2076,Brooklyn Nets,34,74,45.9,9,25,36.0,18,24,75.0,10,23,33,27,9,2,15,21,95,-6,0,1040
2077,Los Angeles Clippers,37,79,46.8,9,26,34.6,18,24,75.0,12,29,41,19,11,6,15,23,101,6,1,1040
2078,Washington Wizards,36,88,40.9,7,17,41.2,13,16,81.3,12,26,38,20,10,1,12,22,92,-9,0,1041
2079,Golden State Warriors,37,75,49.3,10,20,50.0,17,22,77.3,8,34,42,25,5,4,21,17,101,9,1,1041
2080,Atlanta Hawks,39,78,50.0,10,26,38.5,16,21,76.2,7,30,37,28,9,4,13,12,104,5,0,1042
2081,Milwaukee Bucks,42,92,45.7,5,21,23.8,10,18,55.6,19,31,50,26,6,5,15,17,99,-5,1,1042
2082,Charlotte Bobcats,30,89,33.7,5,25,20.0,12,18,66.7,14,31,45,9,8,2,13,20,77,-32,0,1043
2083,Miami Heat,38,76,50.0,13,30,43.3,20,23,87.0,4,44,48,28,9,10,10,16,109,32,1,1043
2084,San Antonio Spurs,33,78,42.3,10,22,45.5,19,21,90.5,7,31,38,19,9,9,16,17,95,-1,0,1044
2085,Houston Rockets,32,80,40.0,9,26,34.6,23,27,85.2,12,32,44,19,7,7,13,22,96,1,1,1044
2086,Portland Trail Blazers,32,79,40.5,10,26,38.5,9,13,69.2,7,27,34,22,7,5,17,16,83,-20,0,1045
2087,Oklahoma City Thunder,43,82,52.4,4,11,36.4,13,18,72.2,9,34,43,23,12,5,10,14,103,20,1,1045
2088,Chicago Bulls,41,89,46.1,10,26,38.5,12,17,70.6,20,32,52,25,7,3,14,16,104,7,0,1046
2089,Minnesota Timberwolves,39,78,50.0,6,12,50.0,13,19,68.4,6,26,32,27,8,4,13,19,97,-7,1,1046
2090,Utah Jazz,42,82,51.2,7,17,41.2,17,21,81.0,12,26,38,23,10,3,18,24,108,-5,0,1047
2091,Dallas Mavericks,38,70,54.3,9,18,50.0,28,33,84.8,7,27,34,23,8,7,19,18,113,5,1,1047
2092,Brooklyn Nets,35,76,46.1,4,14,28.6,28,31,90.3,15,29,44,19,7,7,16,18,102,2,0,1048
2093,Phoenix Suns,41,99,41.4,6,21,28.6,12,17,70.6,25,23,48,22,5,8,10,23,100,-2,1,1048
2094,Philadelphia 76ers,47,96,49.0,8,21,38.1,15,21,71.4,17,31,48,31,9,4,9,15,117,14,0,1049
2095,Sacramento Kings,42,85,49.4,9,24,37.5,10,12,83.3,9,28,37,18,5,3,13,15,103,-14,1,1049
2096,Memphis Grizzlies,34,77,44.2,6,16,37.5,20,22,90.9,9,34,43,17,8,1,16,25,94,-13,0,1050
2097,Washington Wizards,36,72,50.0,5,13,38.5,30,44,68.2,10,32,42,17,8,4,12,17,107,13,1,1050
2098,Miami Heat,37,78,47.4,15,28,53.6,19,29,65.5,11,33,44,31,7,6,12,14,108,14,0,1051
2099,Orlando Magic,37,86,43.0,9,24,37.5,11,18,61.1,10,33,43,25,9,6,12,18,94,-14,1,1051
2100,Atlanta Hawks,36,80,45.0,7,21,33.3,15,25,60.0,10,28,38,18,11,7,16,17,94,-6,0,1052
2101,Indiana Pacers,40,84,47.6,8,23,34.8,12,15,80.0,15,34,49,18,7,6,20,17,100,6,1,1052
2102,Denver Nuggets,25,66,37.9,5,16,31.3,31,39,79.5,11,21,32,14,8,5,13,15,86,-24,0,1053
2103,New Orleans Hornets,41,85,48.2,14,25,56.0,14,15,93.3,17,28,45,30,8,10,12,24,110,24,1,1053
2104,Philadelphia 76ers,32,83,38.6,4,14,28.6,23,28,82.1,14,24,38,9,6,5,13,18,91,-16,0,1054
2105,Utah Jazz,41,84,48.8,7,14,50.0,18,21,85.7,14,32,46,22,7,10,15,23,107,16,1,1054
2106,Los Angeles Lakers,36,91,39.6,6,26,23.1,25,36,69.4,15,36,51,17,6,2,9,15,103,-6,0,1055
2107,Golden State Warriors,43,90,47.8,10,23,43.5,13,19,68.4,9,39,48,22,3,4,11,27,109,6,1,1055
2108,New York Knicks,39,90,43.3,8,28,28.6,14,18,77.8,15,26,41,11,12,3,8,24,100,15,0,1056
2109,Boston Celtics,31,69,44.9,6,20,30.0,17,22,77.3,7,33,40,20,6,6,19,16,85,-15,1,1056
2110,Minnesota Timberwolves,42,79,53.2,14,26,53.8,7,8,87.5,8,33,41,26,10,3,13,14,105,23,0,1057
2111,Detroit Pistons,32,79,40.5,7,20,35.0,11,13,84.6,11,26,37,18,8,4,15,12,82,-23,1,1057
2112,Los Angeles Clippers,38,85,44.7,10,33,30.3,16,25,64.0,11,33,44,19,6,4,17,24,102,-7,0,1058
2113,Dallas Mavericks,40,82,48.8,6,23,26.1,23,27,85.2,8,34,42,23,12,7,15,21,109,7,1,1058
2114,Atlanta Hawks,40,81,49.4,10,21,47.6,17,20,85.0,8,32,40,27,11,0,11,21,107,19,0,1059
2115,Toronto Raptors,35,78,44.9,4,17,23.5,14,20,70.0,10,32,42,20,8,1,19,18,88,-19,1,1059
2116,Milwaukee Bucks,37,89,41.6,6,24,25.0,12,13,92.3,14,30,44,18,9,3,14,9,92,-8,0,1060
2117,Philadelphia 76ers,42,89,47.2,8,16,50.0,8,9,88.9,14,34,48,28,5,3,15,14,100,8,1,1060
2118,Orlando Magic,44,84,52.4,7,19,36.8,13,18,72.2,7,27,34,33,6,6,10,21,108,-6,0,1061
2119,Charlotte Bobcats,44,85,51.8,6,20,30.0,20,28,71.4,11,32,43,26,5,8,10,12,114,6,1,1061
2120,Boston Celtics,34,76,44.7,5,14,35.7,20,28,71.4,2,35,37,27,10,4,15,15,93,1,0,1062
2121,Cleveland Cavaliers,38,86,44.2,7,17,41.2,9,14,64.3,9,37,46,26,10,6,18,22,92,-1,1,1062
2122,Memphis Grizzlies,33,70,47.1,6,21,28.6,29,35,82.9,10,24,34,14,6,2,16,24,101,-7,0,1063
2123,New York Knicks,38,74,51.4,13,31,41.9,19,22,86.4,7,24,31,18,9,2,11,25,108,7,1,1063
2124,Miami Heat,37,77,48.1,7,20,35.0,16,23,69.6,6,25,31,15,11,12,13,17,97,-4,0,1064
2125,Chicago Bulls,40,85,47.1,8,22,36.4,13,18,72.2,12,31,43,27,9,3,18,18,101,4,1,1064
2126,Los Angeles Clippers,34,73,46.6,13,29,44.8,24,28,85.7,12,23,35,18,9,3,9,18,105,14,0,1065
2127,New Orleans Hornets,35,71,49.3,4,14,28.6,17,24,70.8,10,25,35,19,6,2,11,25,91,-14,1,1065
2128,Indiana Pacers,35,78,44.9,6,18,33.3,24,28,85.7,9,36,45,20,9,5,12,21,100,9,0,1066
2129,Houston Rockets,32,83,38.6,6,21,28.6,21,26,80.8,15,27,42,18,7,4,14,25,91,-9,1,1066
2130,Washington Wizards,27,84,32.1,5,20,25.0,21,29,72.4,16,27,43,17,8,2,15,28,80,-23,0,1067
2131,Oklahoma City Thunder,29,63,46.0,8,14,57.1,37,41,90.2,7,34,41,20,9,8,14,21,103,23,1,1067
2132,Los Angeles Lakers,44,82,53.7,10,22,45.5,22,38,57.9,12,32,44,27,10,9,21,25,120,3,0,1068
2133,Minnesota Timberwolves,45,97,46.4,5,17,29.4,22,30,73.3,17,28,45,23,15,3,15,26,117,-3,1,1068
2134,Denver Nuggets,42,88,47.7,0,10,0.0,15,17,88.2,14,27,41,26,8,3,15,24,99,-1,0,1069
2135,San Antonio Spurs,35,76,46.1,10,15,66.7,20,27,74.1,11,27,38,20,7,8,18,17,100,1,1,1069
2136,Phoenix Suns,34,76,44.7,6,16,37.5,14,19,73.7,8,28,36,27,7,4,17,18,88,-15,0,1070
2137,Utah Jazz,44,85,51.8,6,15,40.0,9,13,69.2,12,34,46,30,10,6,16,17,103,15,1,1070
2138,Sacramento Kings,41,90,45.6,11,28,39.3,12,21,57.1,16,29,45,24,6,1,15,14,105,7,0,1071
2139,Golden State Warriors,41,90,45.6,5,24,20.8,11,13,84.6,13,28,41,30,9,4,14,19,98,-7,1,1071
2140,Brooklyn Nets,46,95,48.4,5,20,25.0,14,25,56.0,19,35,54,24,8,1,9,20,111,18,0,1072
2141,Portland Trail Blazers,36,82,43.9,8,18,44.4,13,21,61.9,13,27,40,22,1,5,14,23,93,-18,1,1072
2142,Los Angeles Lakers,34,77,44.2,5,20,25.0,30,39,76.9,11,29,40,19,7,6,18,20,103,-10,0,1073
2143,Milwaukee Bucks,45,93,48.4,7,19,36.8,16,22,72.7,15,28,43,22,12,4,12,25,113,10,1,1073
2144,Indiana Pacers,40,84,47.6,7,15,46.7,16,26,61.5,15,40,55,22,8,4,13,19,103,25,0,1074
2145,Dallas Mavericks,32,83,38.6,4,14,28.6,10,14,71.4,7,27,34,18,8,7,11,24,78,-25,1,1074
2146,Sacramento Kings,44,83,53.0,7,18,38.9,22,24,91.7,13,37,50,21,5,3,18,21,117,14,0,1075
2147,Phoenix Suns,42,94,44.7,7,20,35.0,12,23,52.2,14,23,37,29,11,6,9,18,103,-14,1,1075
2148,Washington Wizards,30,81,37.0,4,20,20.0,28,32,87.5,18,37,55,15,4,2,13,18,92,-5,0,1076
2149,Orlando Magic,37,86,43.0,5,15,33.3,18,22,81.8,13,28,41,23,7,7,9,21,97,5,1,1076
2150,Atlanta Hawks,40,88,45.5,8,20,40.0,19,24,79.2,10,30,40,28,6,2,13,15,107,-11,0,1077
2151,Boston Celtics,45,83,54.2,11,23,47.8,17,21,81.0,9,28,37,25,8,9,12,20,118,11,1,1077
2152,Charlotte Bobcats,34,73,46.6,10,26,38.5,24,31,77.4,10,24,34,18,7,3,17,26,102,-9,0,1078
2153,New York Knicks,38,77,49.4,9,19,47.4,26,30,86.7,12,25,37,14,8,4,13,27,111,9,1,1078
2154,Toronto Raptors,44,82,53.7,4,13,30.8,7,9,77.8,10,32,42,25,7,6,10,16,99,17,0,1079
2155,Detroit Pistons,31,76,40.8,5,18,27.8,15,23,65.2,11,23,34,25,4,4,13,13,82,-17,1,1079
2156,Philadelphia 76ers,42,86,48.8,7,18,38.9,6,10,60.0,12,31,43,26,5,6,9,13,97,10,0,1080
2157,Cleveland Cavaliers,37,86,43.0,4,18,22.2,9,15,60.0,11,29,40,24,6,6,10,15,87,-10,1,1080
2158,Houston Rockets,34,81,42.0,9,27,33.3,17,21,81.0,15,20,35,19,10,5,14,26,94,-9,0,1081
2159,Memphis Grizzlies,40,79,50.6,4,11,36.4,19,21,90.5,13,29,42,24,8,4,14,19,103,9,1,1081
2160,Miami Heat,42,69,60.9,14,27,51.9,10,16,62.5,3,24,27,30,11,3,13,19,108,19,0,1082
2161,New Orleans Hornets,34,74,45.9,5,18,27.8,16,18,88.9,11,23,34,19,8,3,19,21,89,-19,1,1082
2162,Oklahoma City Thunder,36,79,45.6,5,16,31.3,16,20,80.0,11,30,41,16,5,10,16,28,93,-8,0,1083
2163,Minnesota Timberwolves,37,83,44.6,5,15,33.3,22,27,81.5,13,33,46,20,10,1,10,16,101,8,1,1083
2164,Los Angeles Clippers,41,81,50.6,8,19,42.1,12,21,57.1,12,26,38,26,8,4,9,23,102,-2,0,1084
2165,San Antonio Spurs,39,74,52.7,6,15,40.0,20,21,95.2,6,26,32,29,3,5,9,20,104,2,1,1084
2166,Brooklyn Nets,32,79,40.5,5,20,25.0,18,36,50.0,24,25,49,18,7,6,19,22,87,-22,0,1085
2167,Denver Nuggets,42,74,56.8,4,14,28.6,21,31,67.7,8,25,33,23,12,5,12,28,109,22,1,1085
2168,Utah Jazz,43,86,50.0,4,19,21.1,15,18,83.3,13,29,42,25,12,4,10,23,105,10,0,1086
2169,Portland Trail Blazers,33,67,49.3,6,13,46.2,23,32,71.9,6,29,35,22,3,3,16,18,95,-10,1,1086
2170,Chicago Bulls,38,80,47.5,12,21,57.1,10,18,55.6,11,28,39,24,6,4,12,14,98,-2,0,1087
2171,Dallas Mavericks,40,79,50.6,6,18,33.3,14,18,77.8,9,30,39,24,3,9,11,17,100,2,1,1087
2172,Orlando Magic,34,87,39.1,4,13,30.8,16,27,59.3,17,36,53,12,10,4,17,25,88,-9,0,1088
2173,Atlanta Hawks,34,78,43.6,6,21,28.6,23,31,74.2,9,35,44,18,9,6,16,24,97,9,1,1088
2174,Charlotte Bobcats,38,76,50.0,2,8,25.0,14,23,60.9,8,27,35,22,5,3,12,22,92,-8,0,1089
2175,Philadelphia 76ers,38,73,52.1,5,16,31.3,19,27,70.4,7,26,33,28,7,1,10,24,100,8,1,1089
2176,Los Angeles Clippers,31,78,39.7,7,22,31.8,12,14,85.7,7,31,38,15,10,7,18,26,81,-17,0,1090
2177,Houston Rockets,35,80,43.8,9,24,37.5,19,27,70.4,12,36,48,17,7,5,20,18,98,17,1,1090
2178,Memphis Grizzlies,37,73,50.7,6,10,60.0,19,27,70.4,5,30,35,25,9,5,9,28,99,13,0,1091
2179,Minnesota Timberwolves,29,67,43.3,5,16,31.3,23,34,67.6,8,27,35,19,3,2,16,22,86,-13,1,1091
2180,Oklahoma City Thunder,40,75,53.3,4,16,25.0,25,32,78.1,10,38,48,24,7,12,13,20,109,10,0,1092
2181,Milwaukee Bucks,37,98,37.8,12,29,41.4,13,15,86.7,19,26,45,24,7,2,9,20,99,-10,1,1092
2182,Brooklyn Nets,42,81,51.9,8,23,34.8,15,19,78.9,15,28,43,25,5,11,17,19,107,-9,0,1093
2183,Utah Jazz,45,81,55.6,10,17,58.8,16,24,66.7,10,25,35,27,14,6,10,18,116,9,1,1093
2184,Indiana Pacers,37,80,46.3,4,15,26.7,34,46,73.9,19,26,45,18,12,5,14,20,112,8,0,1094
2185,Phoenix Suns,40,82,48.8,6,12,50.0,18,19,94.7,9,26,35,30,8,3,16,30,104,-8,1,1094
2186,Los Angeles Lakers,38,82,46.3,10,30,33.3,17,26,65.4,15,27,42,28,9,7,7,16,103,5,0,1095
2187,Sacramento Kings,39,86,45.3,7,24,29.2,13,16,81.3,16,28,44,19,1,2,11,18,98,-5,1,1095
2188,Portland Trail Blazers,33,86,38.4,8,23,34.8,24,29,82.8,11,27,38,23,6,1,10,18,98,-27,0,1096
2189,Golden State Warriors,47,87,54.0,9,20,45.0,22,27,81.5,11,41,52,22,6,8,10,24,125,27,1,1096
2190,Toronto Raptors,32,81,39.5,7,19,36.8,21,26,80.8,13,32,45,21,2,6,13,26,92,-17,0,1097
2191,Washington Wizards,41,85,48.2,9,17,52.9,18,28,64.3,14,34,48,24,4,5,9,26,109,17,1,1097
2192,Cleveland Cavaliers,38,82,46.3,7,18,38.9,9,12,75.0,3,28,31,20,6,5,13,23,92,-20,0,1098
2193,New Orleans Hornets,40,74,54.1,12,21,57.1,20,29,69.0,9,36,45,23,7,5,14,19,112,20,1,1098
2194,Detroit Pistons,36,72,50.0,7,16,43.8,15,22,68.2,8,37,45,22,5,5,16,23,94,-1,0,1099
2195,Chicago Bulls,30,76,39.5,8,23,34.8,27,40,67.5,10,27,37,19,10,4,9,18,95,1,1,1099
2196,Miami Heat,33,71,46.5,12,28,42.9,10,15,66.7,3,30,33,23,7,8,10,15,88,2,0,1100
2197,San Antonio Spurs,35,79,44.3,7,24,29.2,9,16,56.3,13,36,49,26,7,2,12,13,86,-2,1,1100
2198,Boston Celtics,32,74,43.2,7,25,28.0,18,23,78.3,9,28,37,12,3,3,10,22,89,-19,0,1101
2199,New York Knicks,35,72,48.6,14,27,51.9,24,31,77.4,10,31,41,23,7,1,11,22,108,19,1,1101
2200,Detroit Pistons,43,77,55.8,7,15,46.7,15,21,71.4,7,22,29,24,4,1,8,17,108,10,0,1102
2201,Toronto Raptors,41,81,50.6,8,21,38.1,8,10,80.0,6,23,29,24,6,8,10,17,98,-10,1,1102
2202,Cleveland Cavaliers,41,81,50.6,3,12,25.0,9,15,60.0,8,36,44,29,9,1,14,24,94,-8,0,1103
2203,Atlanta Hawks,37,81,45.7,9,30,30.0,19,26,73.1,10,27,37,26,8,3,11,17,102,8,1,1103
2204,Charlotte Bobcats,37,73,50.7,6,19,31.6,22,28,78.6,4,28,32,18,7,5,20,20,102,-29,0,1104
2205,Milwaukee Bucks,51,100,51.0,14,27,51.9,15,17,88.2,14,31,45,32,7,2,10,21,131,29,1,1104
2206,San Antonio Spurs,36,75,48.0,8,23,34.8,10,11,90.9,7,33,40,21,8,8,16,23,90,-2,0,1105
2207,Memphis Grizzlies,36,79,45.6,2,7,28.6,18,24,75.0,10,30,40,15,9,5,10,14,92,2,1,1105
2208,Orlando Magic,39,93,41.9,6,15,40.0,19,21,90.5,14,34,48,22,6,9,9,22,103,-8,0,1106
2209,Houston Rockets,44,98,44.9,9,29,31.0,14,22,63.6,20,34,54,27,4,6,9,19,111,8,1,1106
2210,Boston Celtics,42,81,51.9,7,16,43.8,9,14,64.3,7,30,37,25,4,3,17,21,100,-10,0,1107
2211,Minnesota Timberwolves,40,83,48.2,5,18,27.8,25,27,92.6,4,27,31,30,10,4,8,11,110,10,1,1107
2212,Portland Trail Blazers,39,67,58.2,13,23,56.5,11,17,64.7,3,27,30,25,2,2,16,17,102,-10,0,1108
2213,Utah Jazz,45,83,54.2,9,22,40.9,13,18,72.2,10,22,32,26,7,3,6,17,112,10,1,1108
2214,Indiana Pacers,39,71,54.9,10,23,43.5,21,28,75.0,9,26,35,29,8,4,14,25,109,3,0,1109
2215,Los Angeles Clippers,39,80,48.7,5,16,31.3,23,26,88.5,14,22,36,24,7,1,14,23,106,-3,1,1109
2216,Chicago Bulls,35,89,39.3,5,23,21.7,11,16,68.8,12,33,45,21,6,2,7,20,86,-4,0,1110
2217,Washington Wizards,33,78,42.3,6,13,46.2,18,26,69.2,10,41,51,22,3,4,10,14,90,4,1,1110
2218,New York Knicks,37,71,52.1,14,27,51.9,14,20,70.0,6,18,24,17,8,3,13,25,102,12,0,1111
2219,Miami Heat,30,60,50.0,8,20,40.0,22,27,81.5,7,25,32,18,7,3,19,19,90,-12,1,1111
2220,Dallas Mavericks,34,81,42.0,7,19,36.8,6,12,50.0,8,29,37,23,11,6,13,24,81,-20,0,1112
2221,Los Angeles Lakers,36,81,44.4,8,24,33.3,21,33,63.6,19,38,57,23,8,8,16,16,101,20,1,1112
2222,Washington Wizards,26,80,32.5,5,19,26.3,21,29,72.4,10,31,41,14,7,2,14,27,78,-10,0,1113
2223,Toronto Raptors,30,66,45.5,1,8,12.5,27,36,75.0,4,40,44,21,6,6,15,24,88,10,1,1113
2224,Philadelphia 76ers,33,94,35.1,4,16,25.0,13,16,81.3,19,28,47,16,12,1,15,16,83,-5,0,1114
2225,Charlotte Bobcats,35,81,43.2,4,14,28.6,14,16,87.5,13,37,50,22,11,5,17,13,88,5,1,1114
2226,New York Knicks,40,77,51.9,7,22,31.8,8,12,66.7,8,30,38,16,7,0,11,20,95,13,0,1115
2227,Atlanta Hawks,32,66,48.5,9,26,34.6,9,19,47.4,7,28,35,22,7,2,15,10,82,-13,1,1115
2228,Brooklyn Nets,43,76,56.6,10,21,47.6,17,22,77.3,8,36,44,31,6,4,18,20,113,18,0,1116
2229,Cleveland Cavaliers,34,89,38.2,4,14,28.6,23,26,88.5,13,23,36,18,8,4,11,17,95,-18,1,1116
2230,Detroit Pistons,34,93,36.6,4,24,16.7,21,30,70.0,25,27,52,20,10,1,15,20,93,-5,0,1117
2231,Boston Celtics,36,71,50.7,7,20,35.0,19,22,86.4,4,30,34,20,7,9,15,26,98,5,1,1117
2232,Minnesota Timberwolves,44,84,52.4,8,13,61.5,11,16,68.8,13,29,42,33,12,3,18,15,107,9,0,1118
2233,Milwaukee Bucks,42,96,43.8,8,23,34.8,6,9,66.7,20,25,45,19,10,9,19,15,98,-9,1,1118
2234,Orlando Magic,35,90,38.9,6,17,35.3,8,9,88.9,9,38,47,24,12,7,13,16,84,-14,0,1119
2235,San Antonio Spurs,40,90,44.4,10,29,34.5,8,13,61.5,12,41,53,26,7,4,15,8,98,14,1,1119
2236,Denver Nuggets,41,73,56.2,7,18,38.9,24,32,75.0,8,34,42,22,7,8,14,19,113,17,0,1120
2237,Utah Jazz,39,84,46.4,6,20,30.0,12,18,66.7,8,25,33,25,7,4,9,21,96,-17,1,1120
2238,Houston Rockets,42,86,48.8,10,30,33.3,18,21,85.7,12,35,47,32,7,4,19,28,112,10,0,1121
2239,Sacramento Kings,34,87,39.1,6,21,28.6,28,34,82.4,13,27,40,19,12,4,12,20,102,-10,1,1121
2240,Memphis Grizzlies,34,67,50.7,4,12,33.3,22,28,78.6,7,30,37,27,10,4,12,18,94,18,0,1122
2241,Portland Trail Blazers,33,80,41.2,4,29,13.8,6,10,60.0,8,22,30,21,5,2,16,22,76,-18,1,1122
2242,Phoenix Suns,35,77,45.5,7,17,41.2,24,25,96.0,11,30,41,23,3,3,19,16,101,-25,0,1123
2243,Los Angeles Clippers,52,93,55.9,9,21,42.9,13,18,72.2,13,24,37,39,14,5,6,23,126,25,1,1123
2244,New Orleans Hornets,33,83,39.8,4,15,26.7,18,23,78.3,9,30,39,21,8,4,12,23,88,-10,0,1124
2245,Golden State Warriors,36,78,46.2,7,19,36.8,19,22,86.4,11,36,47,25,5,8,13,21,98,10,1,1124
2246,Chicago Bulls,38,82,46.3,4,11,36.4,12,19,63.2,13,33,46,21,5,4,13,28,92,2,0,1125
2247,Brooklyn Nets,31,70,44.3,5,13,38.5,23,30,76.7,7,23,30,17,8,3,16,19,90,-2,1,1125
2248,Dallas Mavericks,41,88,46.6,4,18,22.2,8,10,80.0,9,32,41,26,6,7,10,24,94,-1,0,1126
2249,Denver Nuggets,35,89,39.3,6,17,35.3,19,30,63.3,18,32,50,22,7,6,8,15,95,1,1,1126
2250,San Antonio Spurs,33,83,39.8,8,21,38.1,14,17,82.4,11,33,44,21,7,5,10,10,88,-12,0,1127
2251,Oklahoma City Thunder,38,82,46.3,12,24,50.0,12,13,92.3,9,38,47,21,7,13,12,17,100,12,1,1127
2252,Cleveland Cavaliers,36,89,40.4,3,13,23.1,22,26,84.6,15,43,58,16,5,7,14,20,97,6,0,1128
2253,Boston Celtics,36,89,40.4,6,22,27.3,13,22,59.1,10,32,42,23,7,7,11,24,91,-6,1,1128
2254,Milwaukee Bucks,29,76,38.2,12,30,40.0,13,18,72.2,8,32,40,16,5,2,13,16,83,-18,0,1129
2255,New York Knicks,41,89,46.1,12,36,33.3,7,8,87.5,12,38,50,17,6,2,9,18,101,18,1,1129
2256,Philadelphia 76ers,37,80,46.3,9,16,56.3,18,24,75.0,11,37,48,24,8,4,11,19,101,11,0,1130
2257,Atlanta Hawks,34,73,46.6,5,17,29.4,17,27,63.0,6,35,41,23,5,4,12,19,90,-11,1,1130
2258,Miami Heat,31,69,44.9,13,33,39.4,14,17,82.4,11,30,41,26,6,8,20,17,89,10,0,1131
2259,Charlotte Bobcats,28,88,31.8,3,16,18.8,20,22,90.9,23,23,46,13,11,4,13,11,79,-10,1,1131
2260,Oklahoma City Thunder,37,78,47.4,4,12,33.3,19,23,82.6,15,38,53,18,4,4,12,21,97,22,0,1132
2261,Indiana Pacers,27,72,37.5,2,21,9.5,19,24,79.2,9,22,31,13,6,3,11,19,75,-22,1,1132
2262,Orlando Magic,34,80,42.5,4,10,40.0,14,17,82.4,10,35,45,18,6,7,13,15,86,-1,0,1133
2263,Chicago Bulls,33,82,40.2,8,20,40.0,13,14,92.9,9,28,37,19,10,6,11,12,87,1,1,1133
2264,Toronto Raptors,40,85,47.1,4,15,26.7,11,16,68.8,11,29,40,18,6,6,13,26,95,2,0,1134
2265,Minnesota Timberwolves,30,67,44.8,3,15,20.0,30,40,75.0,7,33,40,23,9,3,13,17,93,-2,1,1134
2266,New Orleans Hornets,32,77,41.6,2,12,16.7,17,20,85.0,13,27,40,13,7,5,16,20,83,-12,0,1135
2267,Utah Jazz,39,77,50.6,11,26,42.3,6,11,54.5,9,26,35,28,10,8,16,25,95,12,1,1135
2268,Golden State Warriors,44,86,51.2,9,16,56.3,14,16,87.5,12,18,30,26,15,1,14,21,111,4,0,1136
2269,Phoenix Suns,44,72,61.1,5,14,35.7,14,17,82.4,7,29,36,19,6,5,22,17,107,-4,1,1136
2270,Dallas Mavericks,46,90,51.1,6,20,30.0,19,19,100,9,34,43,30,7,4,9,20,117,9,0,1137
2271,Sacramento Kings,39,87,44.8,6,26,23.1,24,31,77.4,12,33,45,20,5,1,12,16,108,-9,1,1137
2272,Houston Rockets,39,76,51.3,12,28,42.9,26,35,74.3,10,34,44,24,8,4,12,18,116,18,0,1138
2273,Portland Trail Blazers,38,91,41.8,2,20,10.0,20,24,83.3,14,30,44,23,8,2,13,21,98,-18,1,1138
2274,Memphis Grizzlies,38,86,44.2,3,14,21.4,5,7,71.4,8,28,36,24,12,4,7,16,84,-2,0,1139
2275,Los Angeles Lakers,34,74,45.9,5,20,25.0,13,18,72.2,8,35,43,22,5,2,18,17,86,2,1,1139
2276,Indiana Pacers,35,86,40.7,3,20,15.0,12,15,80.0,10,37,47,17,2,1,14,21,85,-19,0,1140
2277,Washington Wizards,39,79,49.4,4,12,33.3,22,31,71.0,6,35,41,19,10,7,9,22,104,19,1,1140
2278,Charlotte Bobcats,36,80,45.0,7,21,33.3,17,23,73.9,13,30,43,18,4,6,15,24,96,-9,0,1141
2279,Brooklyn Nets,39,80,48.7,5,21,23.8,22,30,73.3,11,29,40,17,8,7,8,17,105,9,1,1141
2280,Philadelphia 76ers,33,82,40.2,6,20,30.0,15,20,75.0,12,29,41,12,6,2,9,14,87,-19,0,1142
2281,Miami Heat,40,83,48.2,14,25,56.0,12,14,85.7,11,37,48,25,5,3,9,16,106,19,1,1142
2282,Detroit Pistons,40,75,53.3,6,15,40.0,15,21,71.4,11,30,41,22,10,6,24,25,101,-6,0,1143
2283,Minnesota Timberwolves,36,83,43.4,6,14,42.9,29,38,76.3,15,23,38,23,16,6,14,20,107,6,1,1143
2284,Toronto Raptors,30,83,36.1,3,10,30.0,20,23,87.0,8,27,35,18,9,4,16,21,83,-17,0,1144
2285,Milwaukee Bucks,36,76,47.4,6,19,31.6,22,29,75.9,9,31,40,27,11,12,15,22,100,17,1,1144
2286,Atlanta Hawks,35,83,42.2,5,12,41.7,22,25,88.0,9,29,38,23,10,2,12,23,97,-2,0,1145
2287,San Antonio Spurs,36,80,45.0,3,15,20.0,24,29,82.8,9,40,49,24,5,12,15,21,99,2,1,1145
2288,Houston Rockets,39,83,47.0,14,34,41.2,22,32,68.8,11,30,41,30,5,10,18,22,114,-18,0,1146
2289,Denver Nuggets,54,99,54.5,11,25,44.0,13,21,61.9,13,33,46,40,12,4,9,26,132,18,1,1146
2290,New York Knicks,46,93,49.5,15,34,44.1,18,24,75.0,19,22,41,22,5,4,6,19,125,5,0,1147
2291,Oklahoma City Thunder,45,78,57.7,9,17,52.9,21,25,84.0,10,27,37,23,5,11,12,22,120,-5,1,1147
2292,Los Angeles Lakers,33,76,43.4,7,24,29.2,22,30,73.3,10,26,36,25,6,5,11,14,95,-14,0,1148
2293,Los Angeles Clippers,42,84,50.0,8,21,38.1,17,21,81.0,16,34,50,26,6,1,10,22,109,14,1,1148
2294,Washington Wizards,39,88,44.3,10,26,38.5,8,12,66.7,12,24,36,23,8,6,16,17,96,-11,0,1149
2295,Boston Celtics,43,77,55.8,4,11,36.4,17,21,81.0,6,32,38,26,11,2,14,19,107,11,1,1149
